Index,FP32_Value,INT8_Value
61700,-0.084042266,-5.0
71069,0.1677211,11.0
16849,-0.20182215,-13.0
61696,-0.36454043,-23.0
52187,0.10340341,7.0
97429,0.026139665,2.0
6005,0.28935298,19.0
46328,-0.18856935,-12.0
19425,-0.08999709,-6.0
85917,0.16072752,10.0
90966,-0.01658378,-1.0
91489,-0.03260887,-2.0
55410,-0.08230172,-5.0
20256,0.052603338,3.0
76698,0.015891485,1.0
100334,0.10514021,7.0
96385,-0.28474328,-18.0
57525,-0.07683022,-5.0
55869,0.06291779,4.0
71105,0.24231987,16.0
89479,0.13245465,8.0
63933,0.10675581,7.0
43214,-0.012413345,-1.0
88577,-0.019046165,-1.0
16516,-0.0031591272,-0.0
54828,-0.103650585,-7.0
94465,0.037713278,2.0
29372,-0.028678283,-2.0
84263,-0.017976373,-1.0
54915,-0.1204807,-8.0
49149,-0.13989544,-9.0
33824,0.022824753,1.0
38458,0.017174898,1.0
62252,0.07916143,5.0
42395,0.0380958,2.0
64021,-0.049084187,-3.0
93507,-0.27374598,-18.0
15009,-0.0068665235,-0.0
71152,-0.029143801,-2.0
23075,0.17991722,12.0
25465,-0.061599467,-4.0
2561,0.0079896385,1.0
